Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Vietnam,VNM,1975,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,25.62
Vietnam,VNM,1970,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,31.16
Vietnam,VNM,2010,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,13.31
Vietnam,VNM,2005,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,13.12
Vietnam,VNM,2000,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,4.45
Vietnam,VNM,1995,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,4.66
Vietnam,VNM,1990,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,6.5
Vietnam,VNM,1985,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,6.92
Vietnam,VNM,1980,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,7.9
Vietnam,VNM,1975,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,11.21
Vietnam,VNM,1970,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,11.21
Vietnam,VNM,2010,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,12.72
Vietnam,VNM,2005,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,12.64
Vietnam,VNM,2000,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,3.97
Vietnam,VNM,1995,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,3.7
Vietnam,VNM,1990,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,5.91
Vietnam,VNM,1985,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,5.63
Vietnam,VNM,1980,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,6.2
Vietnam,VNM,1975,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,8.7
Vietnam,VNM,1970,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,8.7
Vietnam,VNM,2010,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,13.12
Vietnam,VNM,2005,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,4.45
Vietnam,VNM,2000,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,4.66
Vietnam,VNM,1995,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,6.32
Vietnam,VNM,1990,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,6.92
Vietnam,VNM,1985,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,7.46
Vietnam,VNM,1980,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,11.2
Vietnam,VNM,1975,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,11.21
Vietnam,VNM,1970,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,14.21
Vietnam,VNM,2010,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,12.64
Vietnam,VNM,2005,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,3.97
Vietnam,VNM,2000,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,3.7
Vietnam,VNM,1995,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,5.68
Vietnam,VNM,1990,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,5.63
Vietnam,VNM,1985,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,5.94
Vietnam,VNM,1980,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,8.7
Vietnam,VNM,1975,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,8.7
Vietnam,VNM,1970,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,7.99
Vietnam,VNM,2010,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,10.21
Vietnam,VNM,2005,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,10.02
Vietnam,VNM,2000,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,12.95
Vietnam,VNM,1995,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,17.38
Vietnam,VNM,1990,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,23.18
Vietnam,VNM,1985,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,29.43
Vietnam,VNM,1980,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,37.1
Vietnam,VNM,1975,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,44.07
Vietnam,VNM,1970,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,50.55
Vietnam,VNM,2010,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,8.16
Vietnam,VNM,2005,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,7.5
Vietnam,VNM,2000,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,9.47
Vietnam,VNM,1995,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,12.65
Vietnam,VNM,1990,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,16.62
Vietnam,VNM,1985,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,21.82
Vietnam,VNM,1980,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,28.4
Vietnam,VNM,1975,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,34.09
Vietnam,VNM,1970,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,39.37
Vietnam,VNM,2010,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,6.56
Vietnam,VNM,2005,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,5.51
Vietnam,VNM,2000,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,6.11
Vietnam,VNM,1995,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,6.67
Vietnam,VNM,1990,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,6.92
Vietnam,VNM,1985,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,11.06
Vietnam,VNM,1980,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,11.2
Vietnam,VNM,1975,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,14.21
Vietnam,VNM,1970,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,14.21
Vietnam,VNM,2010,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,5.86
Vietnam,VNM,2005,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,4.67
Vietnam,VNM,2000,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,5.4
Vietnam,VNM,1995,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,5.45
Vietnam,VNM,1990,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,5.63
Vietnam,VNM,1985,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,8.33
Vietnam,VNM,1980,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,8.7
Vietnam,VNM,1975,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,7.99
Vietnam,VNM,1970,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,7.99
Vietnam,VNM,2010,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,6.56
Vietnam,VNM,2005,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,5.85
Vietnam,VNM,2000,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,6.37
Vietnam,VNM,1995,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,8.37
Vietnam,VNM,1990,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,10.88
Vietnam,VNM,1985,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,11.06
Vietnam,VNM,1980,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,14.2
Vietnam,VNM,1975,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,14.21
Vietnam,VNM,1970,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,63.7
Vietnam,VNM,2010,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,5.86
Vietnam,VNM,2005,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,5.06
Vietnam,VNM,2000,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,5.23
Vietnam,VNM,1995,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,6.5
Vietnam,VNM,1990,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,7.88
Vietnam,VNM,1985,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,8.33
Vietnam,VNM,1980,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,8
Vietnam,VNM,1975,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,7.99
Vietnam,VNM,1970,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,50.9
Vietnam,VNM,2010,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,5.54
Vietnam,VNM,2005,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,5.99
Vietnam,VNM,2000,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,10.13
Vietnam,VNM,1995,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,11.61
Vietnam,VNM,1990,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,10.88
Vietnam,VNM,1985,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,18.18
Vietnam,VNM,1980,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,14.2
Vietnam,VNM,1975,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,63.7
Vietnam,VNM,1970,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,63.7
Vietnam,VNM,2010,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,4.65
Vietnam,VNM,2005,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,4.97
Vietnam,VNM,2000,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,7.56
Vietnam,VNM,1995,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,8.35
Vietnam,VNM,1990,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,7.88
Vietnam,VNM,1985,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,11.48
Vietnam,VNM,1980,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,8
Vietnam,VNM,1975,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,50.9
Vietnam,VNM,1970,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,50.9
Vietnam,VNM,2010,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,5.54
Vietnam,VNM,2005,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,12.28
Vietnam,VNM,2000,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,12.5
Vietnam,VNM,1995,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,11.61
Vietnam,VNM,1990,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,23.01
Vietnam,VNM,1985,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,18.18
Vietnam,VNM,1980,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,63.7
Vietnam,VNM,1975,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,63.7
Vietnam,VNM,1970,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,63.7
Vietnam,VNM,2010,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,4.65
Vietnam,VNM,2005,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,8.85
Vietnam,VNM,2000,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,8.91
Vietnam,VNM,1995,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,8.35
Vietnam,VNM,1990,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,15.72
Vietnam,VNM,1985,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,11.48
Vietnam,VNM,1980,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,50.9
Vietnam,VNM,1975,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,50.9
Vietnam,VNM,1970,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,50.9
Vietnam,VNM,2010,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,14.89
Vietnam,VNM,2005,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,13.58
Vietnam,VNM,2000,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,12.5
Vietnam,VNM,1995,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,21.54
Vietnam,VNM,1990,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,23.01
Vietnam,VNM,1985,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,61.07
Vietnam,VNM,1980,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,63.7
Vietnam,VNM,1975,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,63.7
Vietnam,VNM,1970,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,63.7
Vietnam,VNM,2010,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,10.42
Vietnam,VNM,2005,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,9.59
Vietnam,VNM,2000,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,8.91
Vietnam,VNM,1995,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,14.76
Vietnam,VNM,1990,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,15.72
Vietnam,VNM,1985,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,46.87
Vietnam,VNM,1980,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,50.9
Vietnam,VNM,1975,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,50.9
Vietnam,VNM,1970,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,50.9
Vietnam,VNM,2010,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,14.89
Vietnam,VNM,2005,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,13.58
Vietnam,VNM,2000,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,19.74
Vietnam,VNM,1995,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,21.63
Vietnam,VNM,1990,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,57.87
Vietnam,VNM,1985,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,61.07
Vietnam,VNM,1980,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,63.7
Vietnam,VNM,1975,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,63.7
Vietnam,VNM,1970,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,63.7
Vietnam,VNM,2010,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,10.42
Vietnam,VNM,2005,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,9.59
Vietnam,VNM,2000,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,13.59
Vietnam,VNM,1995,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,14.85
Vietnam,VNM,1990,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,41.97
Vietnam,VNM,1985,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,46.87
Vietnam,VNM,1980,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,50.9
Vietnam,VNM,1975,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,50.9
Vietnam,VNM,1970,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,50.9
Vietnam,VNM,2010,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,14.89
Vietnam,VNM,2005,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,17.55
Vietnam,VNM,2000,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,19.95
Vietnam,VNM,1995,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,50.25
Vietnam,VNM,1990,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,57.87
Vietnam,VNM,1985,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,61.07
Vietnam,VNM,1980,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,63.7
Vietnam,VNM,1975,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,63.7
Vietnam,VNM,1970,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,63.86
Vietnam,VNM,2010,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,10.42
Vietnam,VNM,2005,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,12.16
Vietnam,VNM,2000,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,13.78
Vietnam,VNM,1995,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,36.42
Vietnam,VNM,1990,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,41.97
Vietnam,VNM,1985,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,46.87
Vietnam,VNM,1980,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,50.9
Vietnam,VNM,1975,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,50.9
Vietnam,VNM,1970,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,51.35
Vietnam,VNM,2010,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,9114
Vietnam,VNM,2005,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,9216
Vietnam,VNM,2000,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,8324
Vietnam,VNM,1995,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,7692
Vietnam,VNM,1990,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,7068
Vietnam,VNM,1985,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,6545
Vietnam,VNM,1980,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,6005
Vietnam,VNM,1975,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,5149
Vietnam,VNM,1970,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,4178
Vietnam,VNM,2010,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,4487
Vietnam,VNM,2005,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,4541
Vietnam,VNM,2000,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,4115
Vietnam,VNM,1995,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,3813
Vietnam,VNM,1990,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,3530
Vietnam,VNM,1985,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,3276
Vietnam,VNM,1980,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,3002
Vietnam,VNM,1975,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2566
Vietnam,VNM,1970,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2075
Vietnam,VNM,2010,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,66119
Vietnam,VNM,2005,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,59354
Vietnam,VNM,2000,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,52348
Vietnam,VNM,1995,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,46079
Vietnam,VNM,1990,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,40439
Vietnam,VNM,1985,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,35397
Vietnam,VNM,1980,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,30884
Vietnam,VNM,1975,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,27293
