Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Thailand,THA,1985,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS,15.42
Thailand,THA,1980,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS,18.39
Thailand,THA,1975,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS,25.95
Thailand,THA,1970,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS,32.31
Thailand,THA,2010,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,3.44
Thailand,THA,2005,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,5.26
Thailand,THA,2000,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,12.84
Thailand,THA,1995,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,11.8
Thailand,THA,1990,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,11.63
Thailand,THA,1985,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,12.5
Thailand,THA,1980,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,14.24
Thailand,THA,1975,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,20.08
Thailand,THA,1970,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,24.94
Thailand,THA,2010,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,2.47
Thailand,THA,2005,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,2.85
Thailand,THA,2000,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,13.67
Thailand,THA,1995,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,11.35
Thailand,THA,1990,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,7.44
Thailand,THA,1985,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,7.04
Thailand,THA,1980,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,5
Thailand,THA,1975,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,7.49
Thailand,THA,1970,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,13.9
Thailand,THA,2010,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,2.46
Thailand,THA,2005,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,2.71
Thailand,THA,2000,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,12.65
Thailand,THA,1995,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,10.87
Thailand,THA,1990,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,7.03
Thailand,THA,1985,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,6.13
Thailand,THA,1980,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,3.9
Thailand,THA,1975,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,5.8
Thailand,THA,1970,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,7.9
Thailand,THA,2010,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,3.7
Thailand,THA,2005,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,2.74
Thailand,THA,2000,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,11.34
Thailand,THA,1995,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,7.44
Thailand,THA,1990,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,7.04
Thailand,THA,1985,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,6.57
Thailand,THA,1980,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,7.5
Thailand,THA,1975,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,11
Thailand,THA,1970,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,18
Thailand,THA,2010,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,4.07
Thailand,THA,2005,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,2.56
Thailand,THA,2000,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,10.86
Thailand,THA,1995,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,7.03
Thailand,THA,1990,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,6.13
Thailand,THA,1985,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,5.46
Thailand,THA,1980,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,5.8
Thailand,THA,1975,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,6.95
Thailand,THA,1970,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,14
Thailand,THA,2010,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,4.1
Thailand,THA,2005,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,8.15
Thailand,THA,2000,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,16.55
Thailand,THA,1995,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,16.34
Thailand,THA,1990,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,17.97
Thailand,THA,1985,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,21.26
Thailand,THA,1980,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,26.3
Thailand,THA,1975,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,34.17
Thailand,THA,1970,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,43.3
Thailand,THA,2010,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,3.66
Thailand,THA,2005,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,6.15
Thailand,THA,2000,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,14.35
Thailand,THA,1995,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,13.57
Thailand,THA,1990,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,14.38
Thailand,THA,1985,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,16.66
Thailand,THA,1980,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,20.5
Thailand,THA,1975,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,26.28
Thailand,THA,1970,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,34.1
Thailand,THA,2010,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,2.52
Thailand,THA,2005,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,2.97
Thailand,THA,2000,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,11.02
Thailand,THA,1995,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,9.85
Thailand,THA,1990,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,8.48
Thailand,THA,1985,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,8.55
Thailand,THA,1980,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,7.5
Thailand,THA,1975,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,16.87
Thailand,THA,1970,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,18
Thailand,THA,2010,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,2.91
Thailand,THA,2005,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,2.56
Thailand,THA,2000,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,10.4
Thailand,THA,1995,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,8.84
Thailand,THA,1990,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,7.36
Thailand,THA,1985,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,6.92
Thailand,THA,1980,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,5.8
Thailand,THA,1975,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,13.04
Thailand,THA,1970,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,14
Thailand,THA,2010,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,1.75
Thailand,THA,2005,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,10
Thailand,THA,2000,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,13.25
Thailand,THA,1995,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,10.8
Thailand,THA,1990,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,9.83
Thailand,THA,1985,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,8.69
Thailand,THA,1980,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,15.5
Thailand,THA,1975,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,16.87
Thailand,THA,1970,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,28.5
Thailand,THA,2010,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,1.94
Thailand,THA,2005,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,7.47
Thailand,THA,2000,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,12.14
Thailand,THA,1995,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,9.67
Thailand,THA,1990,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,8.28
Thailand,THA,1985,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,6.95
Thailand,THA,1980,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,11.9
Thailand,THA,1975,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,13.04
Thailand,THA,1970,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,21.8
Thailand,THA,2010,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,1.24
Thailand,THA,2005,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,10
Thailand,THA,2000,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,13.63
Thailand,THA,1995,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,11.39
Thailand,THA,1990,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,10.16
Thailand,THA,1985,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,15.79
Thailand,THA,1980,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,15.5
Thailand,THA,1975,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,38.04
Thailand,THA,1970,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,28.5
Thailand,THA,2010,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,1.37
Thailand,THA,2005,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,7.47
Thailand,THA,2000,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,12.48
Thailand,THA,1995,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,9.94
Thailand,THA,1990,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,8.35
Thailand,THA,1985,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,12.34
Thailand,THA,1980,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,11.9
Thailand,THA,1975,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,29.73
Thailand,THA,1970,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,21.8
Thailand,THA,2010,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,2.58
Thailand,THA,2005,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,10
Thailand,THA,2000,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,13.29
Thailand,THA,1995,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,11.94
Thailand,THA,1990,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,16.16
Thailand,THA,1985,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,16.84
Thailand,THA,1980,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,49.7
Thailand,THA,1975,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,38.04
Thailand,THA,1970,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,62.5
Thailand,THA,2010,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,2.33
Thailand,THA,2005,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,7.47
Thailand,THA,2000,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,11.95
Thailand,THA,1995,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,10.05
Thailand,THA,1990,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,12.89
Thailand,THA,1985,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,13.17
Thailand,THA,1980,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,39.4
Thailand,THA,1975,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,29.73
Thailand,THA,1970,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,47.1
Thailand,THA,2010,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,3.56
Thailand,THA,2005,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,10
Thailand,THA,2000,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,14.11
Thailand,THA,1995,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,16.6
Thailand,THA,1990,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,18.5
Thailand,THA,1985,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,45.33
Thailand,THA,1980,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,49.7
Thailand,THA,1975,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,56.73
Thailand,THA,1970,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,62.5
Thailand,THA,2010,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,3.1
Thailand,THA,2005,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,7.47
Thailand,THA,2000,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,12.12
Thailand,THA,1995,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,13.56
Thailand,THA,1990,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,14.72
Thailand,THA,1985,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,36.11
Thailand,THA,1980,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,39.4
Thailand,THA,1975,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,43.63
Thailand,THA,1970,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,47.1
Thailand,THA,2010,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,3.95
Thailand,THA,2005,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,10
Thailand,THA,2000,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,17.15
Thailand,THA,1995,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,20.51
Thailand,THA,1990,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,40.01
Thailand,THA,1985,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,49.41
Thailand,THA,1980,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,49.7
Thailand,THA,1975,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,56.73
Thailand,THA,1970,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,85.5
Thailand,THA,2010,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,3.3
Thailand,THA,2005,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,7.47
Thailand,THA,2000,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,14.37
Thailand,THA,1995,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,16.62
Thailand,THA,1990,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,32.11
Thailand,THA,1985,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,39.37
Thailand,THA,1980,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,39.4
Thailand,THA,1975,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,43.63
Thailand,THA,1970,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,69.4
Thailand,THA,2010,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,4.64
Thailand,THA,2005,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,10
Thailand,THA,2000,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,22.96
Thailand,THA,1995,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,33.53
Thailand,THA,1990,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,49.05
Thailand,THA,1985,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,49.42
Thailand,THA,1980,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,49.7
Thailand,THA,1975,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,69.36
Thailand,THA,1970,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,85.5
Thailand,THA,2010,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,3.83
Thailand,THA,2005,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,7.47
Thailand,THA,2000,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,18.93
Thailand,THA,1995,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,27.23
Thailand,THA,1990,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,39.33
Thailand,THA,1985,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,39.4
Thailand,THA,1980,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,39.4
Thailand,THA,1975,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,55.84
Thailand,THA,1970,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,69.4
Thailand,THA,2010,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,5245
Thailand,THA,2005,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,5404
Thailand,THA,2000,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,5541
Thailand,THA,1995,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,5868
Thailand,THA,1990,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,5989
Thailand,THA,1985,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,5886
Thailand,THA,1980,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,5426
Thailand,THA,1975,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,4608
Thailand,THA,1970,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,3850
Thailand,THA,2010,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2597
Thailand,THA,2005,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2682
Thailand,THA,2000,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2747
Thailand,THA,1995,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2916
Thailand,THA,1990,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2986
Thailand,THA,1985,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2936
Thailand,THA,1980,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2703
Thailand,THA,1975,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2299
Thailand,THA,1970,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,1924
Thailand,THA,2010,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,51912
Thailand,THA,2005,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,48939
Thailand,THA,2000,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,45700
Thailand,THA,1995,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,41799
Thailand,THA,1990,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,37220
Thailand,THA,1985,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,32591
Thailand,THA,1980,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,28059
Thailand,THA,1975,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,23633
Thailand,THA,1970,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,19976
Thailand,THA,2010,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,26746
Thailand,THA,2005,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,25137
Thailand,THA,2000,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,23356
Thailand,THA,1995,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,21216
Thailand,THA,1990,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,18814
Thailand,THA,1985,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,16451
Thailand,THA,1980,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,14146
Thailand,THA,1975,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,11904
Thailand,THA,1970,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,10046
