Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Malaysia,MYS,1990,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,16.25
Malaysia,MYS,1985,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,25.19
Malaysia,MYS,1980,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,37.8
Malaysia,MYS,1975,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,49.09
Malaysia,MYS,1970,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,69.52
Malaysia,MYS,2010,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,3.71
Malaysia,MYS,2005,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,5.02
Malaysia,MYS,2000,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,8.41
Malaysia,MYS,1995,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,8.91
Malaysia,MYS,1990,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,11.72
Malaysia,MYS,1985,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,17.04
Malaysia,MYS,1980,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,26.9
Malaysia,MYS,1975,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,28.34
Malaysia,MYS,1970,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,46.56
Malaysia,MYS,2010,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,4.32
Malaysia,MYS,2005,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,10.4
Malaysia,MYS,2000,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,10.66
Malaysia,MYS,1995,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,18.28
Malaysia,MYS,1990,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,25.52
Malaysia,MYS,1985,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,37.57
Malaysia,MYS,1980,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,49.69
Malaysia,MYS,1975,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,69.62
Malaysia,MYS,1970,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,69.57
Malaysia,MYS,2010,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,3.71
Malaysia,MYS,2005,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,7.92
Malaysia,MYS,2000,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,8.41
Malaysia,MYS,1995,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,13.05
Malaysia,MYS,1990,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,17.77
Malaysia,MYS,1985,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,26.57
Malaysia,MYS,1980,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,26.9
Malaysia,MYS,1975,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,46.17
Malaysia,MYS,1970,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,46.56
Malaysia,MYS,2010,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,10.08
Malaysia,MYS,2005,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,10.4
Malaysia,MYS,2000,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,20.74
Malaysia,MYS,1995,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,23.36
Malaysia,MYS,1990,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,37.29
Malaysia,MYS,1985,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,50.43
Malaysia,MYS,1980,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,69.75
Malaysia,MYS,1975,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,69.7
Malaysia,MYS,1970,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,84.7
Malaysia,MYS,2010,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,7.33
Malaysia,MYS,2005,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,7.92
Malaysia,MYS,2000,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,14.67
Malaysia,MYS,1995,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,16.37
Malaysia,MYS,1990,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,26.17
Malaysia,MYS,1985,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,31.69
Malaysia,MYS,1980,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,45.7
Malaysia,MYS,1975,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,46.17
Malaysia,MYS,1970,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,61.37
Malaysia,MYS,2010,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,10.08
Malaysia,MYS,2005,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,20.46
Malaysia,MYS,2000,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,20.74
Malaysia,MYS,1995,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,40.71
Malaysia,MYS,1990,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,51.32
Malaysia,MYS,1985,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,69.9
Malaysia,MYS,1980,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,69.86
Malaysia,MYS,1975,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,82.22
Malaysia,MYS,1970,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,84.76
Malaysia,MYS,2010,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,7.33
Malaysia,MYS,2005,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,14.41
Malaysia,MYS,2000,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,14.67
Malaysia,MYS,1995,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,28.89
Malaysia,MYS,1990,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,37.53
Malaysia,MYS,1985,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,50.43
Malaysia,MYS,1980,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,45.7
Malaysia,MYS,1975,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,60.75
Malaysia,MYS,1970,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,61.37
Malaysia,MYS,2010,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,20.13
Malaysia,MYS,2005,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,20.46
Malaysia,MYS,2000,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,44.87
Malaysia,MYS,1995,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,48.41
Malaysia,MYS,1990,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,70.08
Malaysia,MYS,1985,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,70.06
Malaysia,MYS,1980,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,79.2
Malaysia,MYS,1975,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,82.32
Malaysia,MYS,1970,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,84.81
Malaysia,MYS,2010,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,14.1
Malaysia,MYS,2005,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,14.41
Malaysia,MYS,2000,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,32.2
Malaysia,MYS,1995,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,35.13
Malaysia,MYS,1990,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,56.18
Malaysia,MYS,1985,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,50.47
Malaysia,MYS,1980,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,60
Malaysia,MYS,1975,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,60.75
Malaysia,MYS,1970,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,67.4
Malaysia,MYS,2010,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,20.13
Malaysia,MYS,2005,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,46.02
Malaysia,MYS,2000,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,44.87
Malaysia,MYS,1995,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,68.58
Malaysia,MYS,1990,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,70.3
Malaysia,MYS,1985,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,75.53
Malaysia,MYS,1980,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,79.36
Malaysia,MYS,1975,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,82.42
Malaysia,MYS,1970,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,88.4
Malaysia,MYS,2010,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,14.1
Malaysia,MYS,2005,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,32.75
Malaysia,MYS,2000,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,32.2
Malaysia,MYS,1995,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,54.36
Malaysia,MYS,1990,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,56.29
Malaysia,MYS,1985,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,58.49
Malaysia,MYS,1980,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,60
Malaysia,MYS,1975,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,70.82
Malaysia,MYS,1970,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,67.49
Malaysia,MYS,2010,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,2741
Malaysia,MYS,2005,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,2288
Malaysia,MYS,2000,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,2292
Malaysia,MYS,1995,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1984
Malaysia,MYS,1990,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1780
Malaysia,MYS,1985,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1674
Malaysia,MYS,1980,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1574
Malaysia,MYS,1975,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1364
Malaysia,MYS,1970,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1173
Malaysia,MYS,2010,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,1336
Malaysia,MYS,2005,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,1112
Malaysia,MYS,2000,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,1116
Malaysia,MYS,1995,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,971
Malaysia,MYS,1990,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,880
Malaysia,MYS,1985,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,820
Malaysia,MYS,1980,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,792
Malaysia,MYS,1975,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,700
Malaysia,MYS,1970,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,590
Malaysia,MYS,2010,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,19391
Malaysia,MYS,2005,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,17135
Malaysia,MYS,2000,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,15236
Malaysia,MYS,1995,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,13075
Malaysia,MYS,1990,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,11330
Malaysia,MYS,1985,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,9613
Malaysia,MYS,1980,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,8352
Malaysia,MYS,1975,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,7097
Malaysia,MYS,1970,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,6013
